Employer,Title,City,Job ID,Time Posted,Job Board,Lat,Lng,CityCount
Diagnostic Robotics,Product Designer,New York NY,jl_bf6a66bbbe0da887,Just posted,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","Digital - Sr. Customer Experience Designer, Associate",New York NY,jl_e6f940dc9e8ec5d7,Just posted,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.",Service Designer - Associate,New York NY,jl_3dda0e3ffe107fb2,Today,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.",Senior Service Designer - Vice President,New York NY,jl_547ba250cdc32bb7,Today,Indeed.com,40.7127281,-74.0060152,98
KLM Careers,Product Designer - New York City,New York NY,jl_ab869fd5d317b3a9,Today,Indeed.com,40.7127281,-74.0060152,98
"Evergreen Technologies, LLC.",Content Designer,New York NY,jl_5180146b39514ad0,Today,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","Digital - User Experience Design Lead, VP",New York NY,jl_760909bd2df6f94e,Today,Indeed.com,40.7127281,-74.0060152,98
Eko,UX Designer,New York NY,jl_c228264cb10b7640,1 day ago,Indeed.com,40.7127281,-74.0060152,98
Tailwind,Product Designer,New York NY,jl_e7ce1c8ad4c70b04,1 day ago,Indeed.com,40.7127281,-74.0060152,98
eko,UX Researcher & Designer,New York NY,jl_24a44e72b16839cb,1 day ago,Indeed.com,40.7127281,-74.0060152,98
frog,Freelance Senior Visual Designer,New York NY,jl_eb2c940290e4ee99,1 day ago,Indeed.com,40.7127281,-74.0060152,98
Amazon.com Services LLC,"UX Designer, Fire TV",New York NY,jl_3e1155d3e95e58db,1 day ago,Indeed.com,40.7127281,-74.0060152,98
Cella,Graphic Designer,Brooklyn NY,jl_04928819abc81581,1 day ago,Indeed.com,40.6501038,-73.9495823,3
The Farmer's Dog,Product Designer,New York NY,jl_c36c1c04af5493a1,1 day ago,Indeed.com,40.7127281,-74.0060152,98
Discovery,Sr. Product Designer,New York NY,jl_3d0311bc4e3730ee,1 day ago,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","Digital - Sr User Experience Designer, Associate",New York NY,jl_5ed1dfca31d61198,1 day ago,Indeed.com,40.7127281,-74.0060152,98
Cohley,Senior UX | UI Designer,New York NY,jl_4cbef8f158f6efd4,1 day ago,Indeed.com,40.7127281,-74.0060152,98
JOOR,Senior UI/UX Product Designer,New York NY,jl_e9d78bbb29b5df2e,1 day ago,Indeed.com,40.7127281,-74.0060152,98
ELLKAY LLC,UI/UX/Web Graphic Designer,Elmwood Park NJ,jl_8ea5e441231379fc,1 day ago,Indeed.com,40.9074237,-74.1183543,2
"Pyramid Consulting, Inc",Product Designer,Newark NJ,sja4,2 days ago,Indeed.com,40.735657,-74.1723667,2
Penguin Random House LLC,Junior UI Designer,New York NY,jl_d408f073ccf6feb6,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Invonto,UX Designer / Website developer,New York NY,jl_1f2b1cee1b0a0e79,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Carrier,Interaction Designer,New York NY,jl_0a2c4f78265abcd2,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Verus Analytics,User Experience Designer,New York NY,jl_e561189faaafb5ee,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Cervello Inc,UI/UX Designer,New York NY,jl_f3cf43bb4e980ff7,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Walmart,Associate Designer,New York NY,jl_832b35a0e5bbfb13,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Kargo,Product Designer,New York NY,jl_b68a43b4a6d59497,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Arcadia,Product Designer,New York NY,jl_3da0ae23435b0ef5,2 days ago,Indeed.com,40.7127281,-74.0060152,98
"Evergreen Technologies, LLC.",Front-End Web Developer/Designer - UX Designer,New York NY,jl_2846c779b3109e6e,2 days ago,Indeed.com,40.7127281,-74.0060152,98
American Express,"Directors, UX Design",New York NY,jl_84345937ad4d3e9e,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Produce Capital,Web Designer UI/UX Intern,New York NY,jl_908f83232f6d4cd1,Active 2 days ago,Indeed.com,40.7127281,-74.0060152,98
Hired Recruiters,Designer & Front End Developer,New York NY,jl_d70587dfc418b640,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Boom Sports,Director of Product Design,New York NY,jl_e5daf4af9c358d66,2 days ago,Indeed.com,40.7127281,-74.0060152,98
"Catchafire, Inc.",Senior Product Designer,New York NY,jl_aff340d42628a0f5,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Bloomberg,Senior Visual Designer for Web & Mobile - Contract Role,New York NY,jl_9f8994cae86f9693,2 days ago,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","CCB User Experience Design, Associate",New York NY,jl_3280a9c61c59d45f,2 days ago,Indeed.com,40.7127281,-74.0060152,98
Northwestern Mutual,Experience Designer,New York NY,jl_a4b0b24b578b56ec,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Hearst Media Services,"Associate Product Designer, Marketing",New York NY,jl_b8fbe95384609327,3 days ago,Indeed.com,40.7127281,-74.0060152,98
"Grubhub Holdings, Inc.",Product Designer,New York NY,jl_eebb80a66abd8d1a,3 days ago,Indeed.com,40.7127281,-74.0060152,98
"From Digital, LLC",Mid-Level UX designer - Technology Group,New York NY,jl_6e9eb30d99ce95f5,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Alma,Product Designer,New York NY,jl_107dcea8f6c17def,3 days ago,Indeed.com,40.7127281,-74.0060152,98
CDS GLOBAL,"Associate Product Designer, Marketing",New York NY,jl_772ff57d1c5422e1,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Omnicom Health Group,Senior UX Designer,New York NY,jl_ca3fef1d861027e1,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Shopify,Staff Marketing Designer,New York NY,jl_4736a58a86ebaadc,3 days ago,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.",CIB UX Architect,New York NY,jl_e6ab6101b460f773,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Opus Agency,MAS UI/UX Designer - Temp to Hire,Brooklyn NY,jl_69f803becb0d6ba9,3 days ago,Indeed.com,40.6501038,-73.9495823,3
Opus Agency,MAS Graphic Designer - Temp to Hire,Brooklyn NY,jl_a178b09319da5d2d,3 days ago,Indeed.com,40.6501038,-73.9495823,3
SiriusXM,"Senior UX Designer, Automotive Programs",New York NY,jl_aefd4aab4afd5651,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Five,Senior Product Designer,New York NY,jl_7a91e50f414c1b66,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Fueled,Lead Product Designer,New York NY,jl_429882d9b6317f32,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Prudential,Lead User Experience Designer,Newark NJ,jl_d91ffb3367b939bb,3 days ago,Indeed.com,40.735657,-74.1723667,2
"From Digital, LLC",Senior UX Designer/Information Architect - Technology Group,New York NY,jl_af8f891fb96d04ea,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Savvas Learning Company,Senior Designer (K-12 Product Design),New York NY,jl_94bb242db9ea9226,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Shake Shack,"Senior Manager, User Experience Design",New York NY,jl_23a912a2804a7df5,3 days ago,Indeed.com,40.7127281,-74.0060152,98
Fueled,Principal Product Designer,New York NY,jl_0f393ca1921155b5,3 days ago,Indeed.com,40.7127281,-74.0060152,98
"WEeducation Group, Inc",Intern- PT Graphic Design and User Experience Design (studen...,New York NY,jl_833366a22a827167,3 days ago,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","Digital - Vice President, User Experience Design Lead",Jersey City NJ,jl_5529858a16911d2a,3 days ago,Indeed.com,40.7281575,-74.0776417,3
MRM,Associate Designer,New York NY,jl_5c62e6f0f3fbf6bc,4 days ago,Indeed.com,40.7127281,-74.0060152,98
New Classrooms,Information & UX Designer,Manhattan NY,jl_fc16baf0a993b989,4 days ago,Indeed.com,40.7896239,-73.9598939,1
Saks Fifth Avenue,Product Designer,New York NY,jl_a14b8dd6c154e405,4 days ago,Indeed.com,40.7127281,-74.0060152,98
Roku,"Sr. UX Product Designer, OneView Ad Platform",New York NY,jl_bfe682628e6cf9dd,5 days ago,Indeed.com,40.7127281,-74.0060152,98
Bank of America,Lead Experience Designer,New York NY,jl_414b79c7837a185e,5 days ago,Indeed.com,40.7127281,-74.0060152,98
Dataminr,Senior UX Writer/Content Designer,New York NY,jl_42a37bfbc4804be0,5 days ago,Indeed.com,40.7127281,-74.0060152,98
Wiley,Senior Product/UX Designer,Hoboken NJ,jl_c8faeb96aedaa954,5 days ago,Indeed.com,40.7433066,-74.0323752,2
Roku,"UX Product Designer, OneView Ad Platform",New York NY,jl_cfa4abe48a2d9193,5 days ago,Indeed.com,40.7127281,-74.0060152,98
frog,Senior Visual Designer,New York NY,jl_6dcbaaee441bcdf9,5 days ago,Indeed.com,40.7127281,-74.0060152,98
"JPMorgan Chase Bank, N.A.","CIB - UI Visual Designer, Vice President",New York NY,jl_eba2b46df234cfe5,5 days ago,Indeed.com,40.7127281,-74.0060152,98
IBM,Garage UX Designer,New York NY,jl_1f367dc1bd8e6da4,6 days ago,Indeed.com,40.7127281,-74.0060152,98
Sterling National Bank,"User Experience, Designer & Researcher, Associate",New York NY,jl_a5177654c76838a4,6 days ago,Indeed.com,40.7127281,-74.0060152,98
Backstop Solutions Group LLC,Product Designer - REMOTE,New York NY,jl_ff047e2995f3f877,6 days ago,Indeed.com,40.7127281,-74.0060152,98
Guardian Life Insurance Company,Senior Designer,New York NY,jl_62594ec284308f37,6 days ago,Indeed.com,40.7127281,-74.0060152,98
Bizzabo,Senior Creative Designer,New York NY,jl_b367995c34cbc464,6 days ago,Indeed.com,40.7127281,-74.0060152,98
Creative Circle,UX Designer,New York NY,sja13,10 days ago,Indeed.com,40.7127281,-74.0060152,98
TULA Skincare,Junior UI/UX Designer,New York NY,jl_fdc15fdc7c407785,10 days ago,Indeed.com,40.7127281,-74.0060152,98
Sterling National Bank,User Interface (UI) & Visual Designer Associate,New York NY,jl_308ea2df458b4817,12 days ago,Indeed.com,40.7127281,-74.0060152,98
VMware Design,"Senior UX Designer, Digital User Experience - Opportunity fo...",New York NY,jl_5c57881244166679,10 days ago,Indeed.com,40.7127281,-74.0060152,98
Braintrust,Product Designer - Digital Incubator Team,New York NY,jl_46ce4d09700911ac,10 days ago,Indeed.com,40.7127281,-74.0060152,98
Accenture,Sr. Experience Designer,New York NY,jl_7e94f2328a5fd43d,11 days ago,Indeed.com,40.7127281,-74.0060152,98
"Vox Media, LLC","Senior Product Designer, Editorial Product Experience",New York NY,jl_f90ae173b273061d,11 days ago,Indeed.com,40.7127281,-74.0060152,98
Memorial Sloan-Kettering Cancer Center,"Sr. Director, User Experience Design",New York NY,jl_5b9848108e6c0868,7 days ago,Indeed.com,40.7127281,-74.0060152,98
Robots & Pencils,UI/Mobile Designer,New York NY,jl_75a085359913d5da,10 days ago,Indeed.com,40.7127281,-74.0060152,98
"Bio-Reference Laboratories, Inc.",Experienced UX Designer,Elmwood Park NJ,jl_6bf60ac9b2ca6045,10 days ago,Indeed.com,40.9074237,-74.1183543,2
Caper,Product Designer,New York NY,jl_808133c77c5c84c7,9 days ago,Indeed.com,40.7127281,-74.0060152,98
Publicis Media,Product Designer,New York NY,jl_a3b2fa78d6cdb890,8 days ago,Indeed.com,40.7127281,-74.0060152,98
David Zwirner Gallery,Senior Graphic Designer,New York NY,jl_d3bc1d39759ba461,11 days ago,Indeed.com,40.7127281,-74.0060152,98
Blink Health,Director of Product Design,New York NY,jl_db49cf802fb89c2e,10 days ago,Indeed.com,40.7127281,-74.0060152,98
Accenture,Life Sciences Experience Designer,Florham Park NJ,jl_a93b3b6fa553947b,11 days ago,Indeed.com,40.787878,-74.3882072,1
Everplans,Mobile/Web Product Designer (UX & UI),New York NY,jl_54087006bec12afb,10 days ago,Indeed.com,40.7127281,-74.0060152,98
Aedit,Lead Product/UX Designer,New York NY,jl_0a6fa5135b8b183e,13 days ago,Indeed.com,40.7127281,-74.0060152,98
Hot Coffee Digital Marketing,Graphic Designer/Web Designer (Remote),Houston TX,jl_f9da93e1131ec554,Active 2 days ago,Indeed.com,29.7589382,-95.3676974,36
Frost Bank,User Experience Designer I – Mobile,San Antonio TX,jl_6c95b08da67d820f,4 days ago,Indeed.com,29.4246002,-98.4951405,21
